date;Energy;Beverages;Oils & Meals;Grains;Other Food;Timber;Other Raw Mat.;Fertilizers;Metals  & Minerals;Base Metals (ex. iron ore);Precious Metals;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.11.1969;1,81;28,52;23,50;28,49;21,88;18,33;20,05;9,21;19,13;22,01;4,45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.12.1969;1,81;27,81;25,47;27,92;21,37;18,33;20,12;9,21;19,52;22,48;4,20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.01.1970;2,11;27,32;25,91;27,99;23,12;18,33;20,54;8,78;19,30;22,22;4,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.02.1970;2,11;27,30;26,23;27,56;22,97;18,83;20,54;8,78;19,45;22,41;4,27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.03.1970;2,11;27,63;26,18;27,12;23,58;19,13;20,11;8,78;19,94;23,01;4,27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.04.1970;2,11;28,15;26,94;26,83;23,56;19,17;19,93;8,78;19,95;23,02;4,27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.05.1970;2,11;28,42;27,48;26,83;23,81;19,64;19,59;8,78;19,23;22,13;4,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.06.1970;2,11;28,28;27,78;26,98;23,64;19,91;19,39;8,78;18,51;21,25;4,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.07.1970;2,11;28,40;27,77;27,08;23,16;19,91;19,20;8,61;18,05;20,67;4,10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.08.1970;2,11;28,17;26,77;27,45;23,09;19,91;19,28;8,61;17,54;20,04;4,21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.09.1970;2,11;27,95;26,23;27,57;23,42;19,91;19,23;8,61;17,44;19,93;4,26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.10.1970;2,11;27,63;27,80;27,80;23,67;19,91;18,77;8,61;16,90;19,27;4,29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.11.1970;2,11;26,72;28,76;28,08;23,43;19,91;19,43;8,61;16,60;18,89;4,30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.12.1970;2,11;26,32;28,48;28,07;23,60;19,91;19,51;8,61;16,37;18,61;4,18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.01.1971;2,66;24,65;28,70;28,17;24,03;19,91;19,29;8,33;16,26;18,40;4,21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.02.1971;2,66;24,47;28,29;27,17;24,52;19,91;18,99;8,33;16,29;18,43;4,21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.03.1971;2,66;24,66;28,39;26,70;24,54;19,91;18,90;8,33;16,95;19,25;4,29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.04.1971;2,66;26,10;27,52;26,46;24,75;19,91;19,08;8,33;17,51;19,93;4,35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.05.1971;2,66;25,64;26,94;27,18;24,38;19,87;19,82;8,33;16,81;19,07;4,39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.06.1971;2,66;25,11;27,54;27,17;23,90;19,58;19,78;8,33;16,64;18,86;4,31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.07.1971;2,76;25,32;29,18;27,31;23,79;19,20;19,53;8,70;16,86;19,13;4,34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.08.1971;2,76;25,16;29,70;27,38;23,93;19,27;19,61;8,70;16,91;19,20;4,45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.09.1971;2,76;24,75;27,86;27,83;23,48;19,54;19,96;8,70;16,81;19,07;4,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.10.1971;2,76;24,50;27,52;27,81;23,82;19,67;20,03;8,70;16,76;19,02;4,20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.11.1971;2,76;24,56;27,32;27,59;23,71;19,10;20,13;8,70;16,67;18,89;4,21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.12.1971;2,76;24,98;26,34;27,48;25,87;19,06;20,16;8,70;17,13;19,47;4,32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.01.1972;2,87;25,83;25,79;25,70;29,42;18,75;20,96;11,46;17,50;19,92;4,54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.02.1972;2,87;25,95;24,81;25,71;30,15;19,26;21,07;11,46;17,73;20,21;4,73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.03.1972;2,87;26,24;26,77;25,92;30,33;19,78;20,57;11,46;17,76;20,24;4,76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.04.1972;2,87;26,36;27,75;26,14;28,94;19,66;20,31;11,46;17,89;20,40;4,84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.05.1972;2,87;26,85;27,56;26,48;28,32;19,37;20,48;11,46;16,86;19,13;5,21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.06.1972;2,87;27,16;27,01;26,34;28,08;18,86;20,25;11,46;16,20;18,32;5,67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.07.1972;2,98;28,52;27,44;26,71;26,83;18,37;19,61;12,31;15,68;17,68;6,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.08.1972;2,98;28,12;27,54;28,28;27,83;18,44;19,22;12,31;15,76;17,78;6,26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.09.1972;2,98;27,72;28,19;31,29;28,49;18,47;18,89;12,31;15,83;17,86;6,10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.10.1972;2,98;27,71;28,05;32,43;29,02;18,49;20,05;12,31;15,08;16,94;6,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.11.1972;2,98;27,64;30,06;33,49;29,09;18,49;20,49;12,31;15,59;17,56;5,99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.12.1972;2,98;27,94;34,18;37,48;32,98;19,64;21,43;12,31;15,68;17,68;6,19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.01.1973;3,40;34,23;37,45;40,55;33,33;21,12;22,11;18,81;16,33;18,48;6,30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.02.1973;3,40;35,99;44,45;40,65;34,52;24,86;22,58;18,81;17,27;19,63;7,10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.03.1973;3,40;35,83;44,81;41,11;34,97;27,47;24,24;18,81;18,94;21,69;7,84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.04.1973;3,68;35,00;46,86;40,93;34,25;26,72;25,14;18,81;19,42;22,29;8,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.05.1973;3,68;36,03;61,18;43,57;34,72;24,46;26,65;18,81;19,46;22,34;9,04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.06.1973;3,68;36,27;78,90;47,03;34,98;22,93;29,16;18,81;20,95;24,17;10,40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.07.1973;4,06;35,85;81,71;58,67;36,12;23,09;34,08;20,57;23,18;26,92;10,49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.08.1973;4,06;35,44;67,25;73,48;38,42;24,91;36,20;20,57;23,63;27,47;9,57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.09.1973;4,06;35,49;51,94;69,70;37,01;26,55;37,83;20,57;22,60;26,21;9,37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.10.1973;5,56;36,03;50,95;66,22;37,31;28,38;37,83;20,57;23,89;27,79;9,39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.11.1973;5,56;36,08;51,34;75,04;37,69;28,16;37,22;20,57;26,21;30,65;9,04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.12.1973;5,56;36,37;58,44;79,37;39,91;32,54;40,75;20,57;26,02;30,42;10,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.01.1974;15,97;43,12;61,52;81,96;44,04;32,32;43,76;61,04;24,48;28,04;11,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.02.1974;15,97;44,90;65,43;88,69;51,38;32,85;41,10;63,43;26,51;30,54;14,92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.03.1974;15,97;45,00;63,24;86,05;49,69;33,25;39,17;64,68;30,00;34,84;16,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.04.1974;13,40;46,22;58,12;82,03;49,80;32,16;37,41;66,90;32,56;38,00;16,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.05.1974;13,40;46,04;57,13;79,22;53,25;30,47;36,25;67,63;31,98;37,29;15,83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.06.1974;13,40;46,49;56,69;79,81;52,23;28,73;34,48;73,50;28,84;33,42;14,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.07.1974;12,76;46,30;61,82;80,18;56,07;29,58;32,97;73,84;25,77;29,63;13,63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.08.1974;12,76;43,98;71,23;83,15;62,41;28,86;33,35;73,86;26,23;30,19;14,38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.09.1974;12,76;41,88;68,22;82,23;67,13;26,83;32,27;75,46;24,08;27,55;13,84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.10.1974;13,08;42,33;77,78;86,20;73,36;25,30;31,55;75,36;23,50;26,84;15,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.11.1974;13,08;43,03;70,33;81,40;93,73;24,02;29,86;75,68;23,51;26,84;16,35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.12.1974;13,08;43,15;65,90;80,05;78,90;25,49;29,85;74,77;23,01;26,22;16,20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.01.1975;13,84;38,58;57,21;72,23;72,92;26,11;29,48;58,18;23,79;26,56;15,53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.02.1975;13,84;37,82;50,17;68,71;65,47;24,43;30,28;57,33;24,21;27,08;15,88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.03.1975;13,84;36,66;48,69;67,51;56,38;26,02;31,06;57,11;24,72;27,71;15,74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.04.1975;13,84;37,80;48,37;66,80;55,05;25,79;31,55;54,39;24,28;27,17;15,07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.05.1975;13,84;37,01;43,04;63,86;47,66;25,82;32,23;52,01;23,78;26,55;15,22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.06.1975;13,84;38,46;41,88;61,87;42,13;25,70;32,45;50,02;23,48;26,18;14,98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.07.1975;13,85;41,44;45,87;63,09;44,73;25,56;33,18;49,04;23,05;25,65;15,24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.08.1975;13,85;46,67;50,57;68,77;47,32;26,36;34,15;49,04;23,08;25,69;15,34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.09.1975;13,85;45,67;46,92;67,82;44,50;26,06;33,86;48,98;22,70;25,22;13,76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.10.1975;13,88;45,04;44,79;65,90;42,93;25,79;33,60;47,09;22,33;24,76;13,49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.11.1975;13,88;43,84;40,77;61,28;40,39;26,31;33,83;46,51;22,29;24,72;13,44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.12.1975;13,88;45,10;39,90;59,15;40,17;26,65;35,07;44,85;22,39;24,84;13,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.01.1976;15,19;50,08;39,78;57,83;42,84;27,25;37,17;28,34;23,52;25,36;12,47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.02.1976;15,19;51,90;40,64;57,94;43,18;28,27;39,01;27,09;23,66;25,53;12,49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.03.1976;15,19;51,66;40,80;57,56;45,73;28,76;40,07;26,29;23,93;25,87;12,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.04.1976;15,20;62,86;39,84;56,18;45,54;29,55;40,30;25,78;25,10;27,31;12,54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.05.1976;15,20;67,70;42,26;57,34;46,17;29,55;42,19;25,09;25,19;27,43;12,60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.06.1976;15,24;73,64;50,22;58,44;42,87;30,35;44,88;25,09;25,13;27,35;12,84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.07.1976;15,34;71,57;52,39;57,85;42,58;32,01;46,39;25,49;26,99;29,64;12,30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.08.1976;15,36;77,10;50,26;54,88;38,98;33,51;45,47;25,83;26,74;29,34;11,32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.09.1976;15,36;81,77;53,04;55,18;36,40;34,42;45,18;26,22;27,00;29,66;11,62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.10.1976;15,71;88,63;51,68;52,54;35,60;34,82;46,39;25,95;25,51;27,82;11,66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.11.1976;15,72;97,30;52,90;49,63;34,73;34,82;46,39;25,49;25,42;27,71;12,70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.12.1976;15,74;105,92;54,48;50,60;35,01;34,82;45,34;25,26;25,90;28,30;12,91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.01.1977;16,72;117,40;57,21;52,80;37,11;31,56;44,79;47,56;27,81;30,59;12,87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.02.1977;16,77;132,14;59,39;52,52;38,91;32,27;45,58;45,89;28,37;31,29;13,24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.03.1977;16,83;154,69;67,31;51,96;39,88;32,58;46,00;43,07;28,97;32,03;14,32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.04.1977;16,80;156,82;77,04;50,30;40,35;32,16;45,52;31,58;28,24;31,13;14,30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.05.1977;16,80;143,77;74,82;48,65;39,12;31,36;44,23;32,17;27,93;30,75;14,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.06.1977;16,86;138,71;66,74;47,43;36,82;31,30;42,00;32,48;27,66;30,41;13,46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.07.1977;17,07;128,61;53,59;46,15;35,04;31,45;41,53;32,35;28,25;31,14;13,67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.08.1977;17,06;120,31;49,43;44,44;35,33;31,32;41,04;32,78;28,00;30,83;13,71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.09.1977;17,07;116,17;47,12;45,27;35,30;31,32;41,13;34,04;28,19;31,06;14,07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.10.1977;17,14;107,24;47,16;46,97;35,51;31,63;41,07;33,83;28,35;31,27;14,89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.11.1977;17,12;107,26;50,18;51,23;35,65;31,81;41,16;33,80;28,71;31,71;15,18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.12.1977;17,14;104,91;53,03;53,92;37,88;31,50;40,92;33,42;29,49;32,67;14,98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.01.1978;17,40;103,18;53,18;54,74;39,80;31,98;41,21;32,47;29,84;33,35;16,04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.02.1978;17,37;99,75;53,90;57,54;41,44;32,58;42,36;32,44;29,53;32,97;16,43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.03.1978;17,38;99,77;60,58;61,70;42,42;32,44;42,85;32,63;29,42;32,84;17,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.04.1978;17,39;102,15;62,28;64,60;44,19;33,40;43,05;33,10;29,17;32,53;16,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.05.1978;17,53;93,20;63,19;64,01;43,78;31,96;43,90;32,59;29,06;32,39;16,50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.06.1978;17,63;93,14;62,39;62,53;40,32;31,65;44,60;32,78;29,45;32,87;17,18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.07.1978;17,65;86,19;59,91;59,36;38,97;32,07;44,33;34,37;29,99;33,54;17,52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.08.1978;17,69;89,37;58,21;57,13;40,46;33,40;45,68;34,93;30,99;34,78;18,85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.09.1978;17,72;99,20;60,91;57,45;43,36;33,16;46,82;34,28;32,00;36,02;19,27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.10.1978;17,77;100,55;62,68;58,81;45,34;33,66;48,14;33,93;33,25;37,56;20,71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.11.1978;18,16;100,52;62,13;57,16;44,94;32,84;48,74;35,02;32,69;36,87;19,28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.12.1978;19,59;95,00;63,12;55,25;46,64;33,70;47,77;34,85;33,05;37,32;19,47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.01.1979;23,36;91,16;64,34;57,29;47,17;36,74;47,48;35,82;32,33;36,10;20,99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.02.1979;26,93;88,08;67,69;58,01;49,04;39,12;48,14;36,19;36,21;40,88;23,34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.03.1979;28,36;88,38;68,59;59,37;50,30;39,90;48,90;35,53;38,23;43,37;23,15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.04.1979;28,80;93,83;67,06;59,96;51,93;40,18;49,20;36,38;39,02;44,34;22,97;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.05.1979;40,71;94,12;66,89;60,68;51,74;43,19;50,12;37,14;38,50;43,70;25,11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.06.1979;41,99;108,02;70,25;65,72;51,58;49,23;51,41;38,23;38,86;44,15;26,64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.07.1979;40,77;108,70;69,71;68,82;50,62;54,19;50,87;40,66;37,62;42,62;28,07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.08.1979;41,41;105,25;66,66;67,07;50,54;56,74;50,67;42,52;38,53;43,74;28,65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
